Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1614727205.4610353,2651,1614727205,460532426,base_imu_link,-0.07640675167105358,-0.005551782303565393,0.7099035028063145,0.7001201344881155,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,-0.11,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-1.000901484375,-0.9625967968749999,10.069153203125,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727205.4828906,2652,1614727205,482424736,base_imu_link,-0.07444091686435828,-0.006044031967275362,0.7099616272503408,0.7002688822202657,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.01,-0.21,0.04,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-1.01047765625,-0.8476827343749999,10.4234715625,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727205.5029073,2653,1614727205,502465009,base_imu_link,-0.07100051157872708,-0.006184322729926854,0.7102677104880827,0.7003145442913122,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.1,-0.3,0.07,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.967193359375,-0.8476827343749999,10.246503906249998,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727205.5229092,2654,1614727205,522503614,base_imu_link,-0.06743335781710615,-0.006227009000866847,0.7108804760204568,0.700044938147075,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.13,-0.31,0.1,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.9193125,-0.9097363281249999,9.777271484375,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727205.5428803,2655,1614727205,542452812,base_imu_link,-0.06497142892376778,-0.006376810429357869,0.71130833481161,0.6998417696450293,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.11,-0.26,0.1,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.7948222656249999,-1.062955078125,9.475813593749999,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727205.563018,2656,1614727205,562527179,base_imu_link,-0.06373674495171722,-0.007120971544697919,0.7114245102061748,0.6998300403563167,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.1,-0.18,0.06,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.6894843749999999,-1.1349678906249998,9.36549609375,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727205.583092,2657,1614727205,582658052,base_imu_link,-0.06323913723164334,-0.007869391684203794,0.7115394943911916,0.6997502641073067,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.09,-0.09,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.65577625,-1.09168359375,9.346343749999999,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727205.6031442,2658,1614727205,602674245,base_imu_link,-0.06330145955224817,-0.00827407620606396,0.7112293774386506,0.7000551675044766,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.06,-0.03,0.01,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.6320273437499999,-1.07253125,9.437508906249999,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727205.6232364,2659,1614727205,622809171,base_imu_link,-0.06361236201785597,-0.008781254803706565,0.7106727721328993,0.7005858747587778,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.01,0.01,-0.01,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.63662390625,-1.0438027343749998,9.5807684375,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727205.6415796,2660,1614727205,641163587,base_imu_link,-0.06398527159127541,-0.009349913747740295,0.7101145219616264,0.7011104262749995,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,0.01,-0.02,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.67033203125,-0.9913253124999999,9.71023828125,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
