Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1614726809.1405182,3398,1614726809,140014648,base_imu_link,-0.009553963392332013,0.03465113357777033,0.7073046950586849,0.7059943973384023,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.02,-0.03,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.59372265625,0.253960078125,9.925510625,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614726809.1605382,3399,1614726809,160124778,base_imu_link,-0.009491439370406857,0.03409652248919291,0.707331704463761,0.7059951838314569,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.02,-0.04,0.02,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.622451171875,0.34474218749999996,9.9638153125,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614726809.1805925,3400,1614726809,180161714,base_imu_link,-0.00913539805075263,0.03372327538537338,0.7076574583378513,0.7056912971395841,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.01,-0.06,0.04,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.622451171875,0.35431835937499995,9.935469843749999,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614726809.200725,3401,1614726809,200287818,base_imu_link,-0.008958449355979843,0.033413101865208364,0.7078568436722539,0.7055083271480471,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.0,-0.06,0.04,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.56997375,0.28728515624999995,9.8014034375,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614726809.220787,3402,1614726809,220368146,base_imu_link,-0.008833701091725247,0.03279698293483688,0.7078857534327097,0.7055098041291836,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.0,-0.06,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.56997375,0.349721796875,9.758119140624999,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614726809.2410443,3403,1614726809,240588188,base_imu_link,-0.008530189105360053,0.03248796421748156,0.7080231376692045,0.7053899663164235,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.01,-0.05,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.564994140625,0.340145625,9.75313953125,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614726809.260937,3404,1614726809,260525941,base_imu_link,-0.008349972611747558,0.03217873396490607,0.708160363191458,0.7052685354121089,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.0,-0.04,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.564994140625,0.32099328125,9.820555781249999,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614726809.2810533,3405,1614726809,280653238,base_imu_link,-0.008298614737181218,0.031867779750960626,0.7084204897707659,0.7050219764518947,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.01,-0.04,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.560397578125,0.30184093749999996,9.810596562499999,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614726809.301331,3406,1614726809,300895214,base_imu_link,-0.008361817618397471,0.03143536093194761,0.7085013592681788,0.7049593761376169,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.01,-0.04,0.02,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.5745703124999999,0.392623046875,9.825152343749998,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614726809.3212667,3407,1614726809,320872306,base_imu_link,-0.008117751537605472,0.03143538494446562,0.7085628845653391,0.7049003882108541,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.02,-0.04,0.02,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.579549921875,0.392623046875,9.815576171875,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
