Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1614727016.076621,13717,1614727016,76102733,base_imu_link,-0.026120460379707944,0.06414120404909615,0.29150135592286125,0.954060054183078,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.01,-0.01,0.02,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-1.3215117187499998,-0.19650304687499998,9.652781249999999,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727016.0967453,13718,1614727016,96288204,base_imu_link,-0.026384399747252978,0.06415277249073098,0.2913504086121309,0.9540981210720805,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.01,-0.0,0.01,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-1.350240234375,-0.181947265625,9.62903234375,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727016.1169546,13719,1614727016,116506338,base_imu_link,-0.0267102245521424,0.0643263449993372,0.29136361193158705,0.9540733362198003,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.01,0.0,0.01,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-1.3598164062499998,-0.17237109374999998,9.662357421874999,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727016.1369183,13720,1614727016,136442899,base_imu_link,-0.027058549403598108,0.0644904692845266,0.291709914082478,0.9539466129200459,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.01,0.01,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-1.3789687499999999,-0.124490234375,9.7247940625,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727016.1570017,13721,1614727016,156556844,base_imu_link,-0.02715161967994942,0.0647331788387207,0.29195607934668755,0.9538522175047349,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-1.39812109375,-0.0720128125,9.825152343749998,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727016.1768172,13722,1614727016,176388502,base_imu_link,-0.02689485287359481,0.06508487676163785,0.2919297908388676,0.9538436050666824,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.0,-0.0,0.02,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-1.383948359375,-0.05286046874999999,9.834728515624999,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727016.196987,13723,1614727016,196563720,base_imu_link,-0.026563685097225252,0.06536487229153884,0.29239822202353044,0.9536902452378573,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.01,0.0,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-1.3693925781249998,-0.067033203125,9.825152343749998,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727016.2170718,13724,1614727016,216622114,base_imu_link,-0.026270769367146625,0.06545089885415563,0.2929579148258121,0.9535206797217108,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.01,-0.01,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-1.3789687499999999,-0.05745703125,9.810596562499999,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727016.2370496,13725,1614727016,236620187,base_imu_link,-0.0259322055756249,0.06555541972971358,0.2928518380173643,0.95355535163298,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.01,-0.02,0.02,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-1.3360675,-0.10533789062499999,9.705641718749998,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727016.2570975,13726,1614727016,256658792,base_imu_link,-0.025780882972786662,0.06542125954318849,0.2925991389826709,0.9536462387801494,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.01,-0.02,0.01,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-1.302359375,-0.139046015625,9.652781249999999,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727016.277079,13727,1614727016,276669979,base_imu_link,-0.025870918171177038,0.0651204643096676,0.2926145029448665,0.9536596737764487,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.01,-0.01,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-1.3119355468749998,-0.15321875,9.62903234375,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727016.2971122,13728,1614727016,296686649,base_imu_link,-0.02608944796217473,0.06496288941106117,0.2925496083685724,0.9536843766927243,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.01,-0.01,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-1.3360675,-0.11031749999999999,9.71023828125,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727016.3171854,13729,1614727016,316749572,base_imu_link,-0.026047000827908836,0.0648864646552861,0.29230121055002267,0.9537669016921275,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.01,-0.01,0.01,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-1.3360675,-0.10074132812499999,9.825152343749998,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727016.337286,13730,1614727016,336766719,base_imu_link,-0.02591853924838211,0.06474320420896824,0.2923813592454038,0.9537555701529592,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.01,-0.01,0.01,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-1.3406640625,-0.11989367187499998,9.8780128125,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727016.357405,13731,1614727016,356977939,base_imu_link,-0.02580564321224306,0.06460150135780351,0.2914682460125218,0.9540476803426045,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.01,-0.02,0.01,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-1.35521984375,-0.10533789062499999,9.86805359375,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727016.3774443,13732,1614727016,377041339,base_imu_link,-0.025582764597106532,0.06448804939263542,0.2913762887327036,0.9540894465433825,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.01,-0.02,0.02,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-1.3406640625,-0.1578153125,9.772291874999999,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727016.3974788,13733,1614727016,397045612,base_imu_link,-0.025735154748817473,0.0643494225543987,0.291555327610952,0.9540400120375665,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.02,-0.02,0.01,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-1.326491328125,-0.17696765625,9.719814453124998,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727016.4174106,13734,1614727016,416939973,base_imu_link,-0.025834125626297364,0.06413874717437791,0.2913192859924514,0.9541236254662571,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.02,-0.02,-0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-1.3119355468749998,-0.20607921875,9.705641718749998,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727016.4374378,13735,1614727016,436931610,base_imu_link,-0.02618859310210581,0.06384963053831202,0.29118313964106807,0.9541749113554725,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.02,-0.02,-0.01,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-1.3169151562499999,-0.22025195312499998,9.67653015625,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727016.4574218,13736,1614727016,456958532,base_imu_link,-0.0264821407520739,0.06358607370827712,0.2901306494450085,0.9545049574015687,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.01,-0.02,-0.02,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-1.3598164062499998,-0.19152343749999998,9.609879999999999,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727016.477414,13737,1614727016,476984024,base_imu_link,-0.026838023477046127,0.06366315175851626,0.28973405685741643,0.9546103393013095,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.01,-0.02,-0.01,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-1.403100703125,-0.14364257812499998,9.561616093749999,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727016.497714,13738,1614727016,497180938,base_imu_link,-0.02717820755427132,0.06410307593554844,0.290071590980914,0.9544687594654628,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.0,-0.0,-0.01,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-1.460557734375,-0.076609375,9.648184687499999,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727016.5181653,13739,1614727016,517676115,base_imu_link,-0.027203301993945453,0.06500268628307587,0.29037624810583906,0.9543145527930434,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-1.4843066406249998,0.076609375,9.86805359375,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727016.537722,13740,1614727016,537251472,base_imu_link,-0.026364651085953737,0.06570944924613266,0.29080128211078876,0.9541602526701725,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.0,-0.02,0.02,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-1.55133984375,0.201099609375,10.035828124999998,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727016.5577269,13741,1614727016,557276725,base_imu_link,-0.02479046584933273,0.06636833206690454,0.2912661217868831,0.9540150541793659,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.02,-0.06,0.04,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-1.5321874999999998,0.0720128125,9.810596562499999,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727016.5779402,13742,1614727016,577499628,base_imu_link,-0.0238850466186286,0.06691685873772567,0.2914416319525446,0.9539462320956767,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.02,-0.06,0.04,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-1.498862421875,-0.09576171874999999,9.518714843749999,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727016.598023,13743,1614727016,597525596,base_imu_link,-0.02407763614601419,0.06731402303708751,0.2911900739228822,0.9539902675546376,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.02,-0.04,0.02,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-1.455578125,-0.14862218749999997,9.394224609375,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727016.6181726,13744,1614727016,617676496,base_imu_link,-0.024577683239681514,0.06752645119565581,0.29096365234860194,0.9540315869442962,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.0,-0.03,0.02,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-1.3360675,-0.1149140625,9.451681640624999,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727016.6383648,13745,1614727016,637928485,base_imu_link,-0.02493153515581737,0.06723730004716612,0.2908295077273325,0.9540837287535193,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.02,-0.02,0.01,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-1.302359375,-0.06243664062499999,9.681509765625,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727016.6584303,13746,1614727016,657976150,base_imu_link,-0.02502934762350693,0.06666149684864191,0.29085571119426823,0.9541135843604348,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,-0.02,0.02,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-1.3360675,-0.04290125,9.863457031249999,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727016.6784205,13747,1614727016,677947759,base_imu_link,-0.025003304781700625,0.06621317155598756,0.29111838947857693,0.9540653719582796,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,-0.03,0.02,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-1.403100703125,-0.04290125,9.954622187499998,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
